"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.06.2017","137,33","137,15","137,34","137,11","","0,09%"
"22.06.2017","137,54","137,30","137,55","137,15","","0,15%"
"23.06.2017","137,85","137,55","137,86","137,41","","0,23%"
"26.06.2017","138,11","137,84","138,20","137,83","","0,19%"
"27.06.2017","137,98","138,09","138,15","137,97","","-0,09%"
"28.06.2017","137,76","137,95","137,95","137,72","","-0,16%"
"29.06.2017","137,86","137,78","138,06","137,77","","0,07%"
"30.06.2017","137,82","137,87","137,92","137,65","","-0,03%"
"03.07.2017","137,84","137,86","138,04","137,84","","0,01%"
"04.07.2017","137,89","137,85","137,95","137,78","","0,04%"
"05.07.2017","137,54","137,89","137,89","137,54","","-0,25%"
"06.07.2017","137,19","137,52","137,54","137,15","","-0,25%"
"07.07.2017","136,94","137,19","137,26","136,85","","-0,18%"
"10.07.2017","137,15","136,95","137,18","136,97","","0,15%"
"11.07.2017","136,97","137,17","137,22","136,96","","-0,13%"
"12.07.2017","137,21","136,99","137,21","136,92","","0,18%"
"13.07.2017","137,37","137,18","137,42","137,16","","0,12%"
"14.07.2017","137,63","137,35","137,63","137,32","","0,19%"
"17.07.2017","137,71","137,64","137,80","137,61","","0,06%"
"18.07.2017","137,67","137,70","137,70","137,56","","-0,03%"
"19.07.2017","137,61","137,67","137,90","137,61","","-0,04%"
"20.07.2017","137,62","137,65","137,66","137,50","","0,01%"
"21.07.2017","137,86","137,64","137,99","137,64","","0,17%"
"24.07.2017","137,24","137,85","137,85","137,24","","-0,45%"
"25.07.2017","137,26","137,25","137,27","137,12","","0,01%"
"26.07.2017","137,42","137,31","137,42","137,19","","0,12%"
"27.07.2017","137,72","137,43","137,72","137,37","","0,22%"
"28.07.2017","137,68","137,72","137,87","137,68","","-0,03%"
"31.07.2017","137,60","137,67","137,67","137,48","","-0,06%"
"01.08.2017","137,61","137,61","137,68","137,56","","0,01%"
"02.08.2017","137,52","137,64","137,77","137,46","","-0,07%"
"03.08.2017","137,70","137,51","137,70","137,47","","0,13%"
"04.08.2017","138,05","137,75","138,05","137,75","","0,25%"
"07.08.2017","138,20","138,06","138,28","138,06","","0,11%"
"08.08.2017","138,04","138,17","138,21","138,04","","-0,12%"
"09.08.2017","138,04","138,08","138,10","137,99","","0,00%"
"10.08.2017","138,19","138,03","138,20","137,94","","0,11%"
"11.08.2017","138,09","138,18","138,18","137,80","","-0,07%"
"14.08.2017","138,32","138,08","138,33","138,00","","0,17%"
"15.08.2017","138,25","138,30","138,50","138,24","","-0,05%"
"16.08.2017","138,29","138,34","138,38","138,19","","0,03%"
"17.08.2017","138,36","138,29","138,39","138,23","","0,05%"
"18.08.2017","138,40","138,39","138,45","138,33","","0,03%"
"21.08.2017","138,40","138,42","138,49","138,32","","0,00%"
"22.08.2017","138,38","138,46","138,46","138,37","","-0,01%"
"23.08.2017","138,45","138,39","138,45","138,35","","0,05%"
"24.08.2017","138,44","138,45","138,48","138,38","","-0,01%"
"25.08.2017","138,41","138,43","138,49","138,40","","-0,02%"
"28.08.2017","138,43","138,38","138,51","138,32","","0,01%"
"29.08.2017","138,25","138,38","138,38","138,24","","-0,13%"
"30.08.2017","138,37","138,25","138,38","138,20","","0,09%"
"31.08.2017","138,62","138,40","138,62","138,34","","0,18%"
"01.09.2017","139,06","138,61","139,06","138,61","","0,32%"
"04.09.2017","139,12","139,09","139,27","139,05","","0,04%"
"05.09.2017","139,32","139,09","139,32","139,03","","0,14%"
"06.09.2017","139,88","139,35","139,88","139,35","","0,40%"
"07.09.2017","140,02","139,86","140,04","139,84","","0,10%"
"08.09.2017","140,01","140,00","140,07","139,97","","-0,01%"
"11.09.2017","139,98","139,99","140,01","139,91","","-0,02%"
"12.09.2017","139,87","139,97","140,01","139,87","","-0,08%"
"13.09.2017","139,84","139,89","139,96","139,79","","-0,02%"
"14.09.2017","139,91","139,87","139,97","139,85","","0,05%"
"15.09.2017","139,96","139,87","139,96","139,77","","0,04%"
"18.09.2017","139,84","139,98","140,09","139,84","","-0,09%"
"19.09.2017","139,73","139,83","139,86","139,71","","-0,08%"
"20.09.2017","139,88","139,73","139,90","139,70","","0,11%"
"21.09.2017","139,79","139,91","140,03","139,77","","-0,06%"
"22.09.2017","139,86","139,86","139,92","139,82","","0,05%"
"25.09.2017","139,79","139,89","140,13","139,79","","-0,05%"
"26.09.2017","139,58","139,80","139,85","139,57","","-0,15%"
"27.09.2017","139,12","139,59","139,61","139,08","","-0,33%"
"28.09.2017","139,48","139,13","139,48","139,11","","0,26%"
"29.09.2017","139,66","139,41","139,72","139,36","","0,13%"
"02.10.2017","139,54","139,65","139,70","139,53","","-0,09%"
"03.10.2017","139,50","139,52","139,63","139,49","","-0,03%"
"04.10.2017","139,69","139,49","139,69","139,44","","0,14%"
"05.10.2017","139,98","139,67","139,99","139,67","","0,21%"
"06.10.2017","139,94","139,96","140,05","139,90","","-0,03%"
"09.10.2017","139,82","139,86","140,02","139,71","","-0,09%"
"10.10.2017","140,00","139,81","140,00","139,66","","0,13%"
"11.10.2017","140,24","139,99","140,28","139,96","","0,17%"
"12.10.2017","140,46","140,23","140,48","140,19","","0,16%"
"13.10.2017","140,70","140,46","140,70","140,45","","0,17%"
"16.10.2017","140,62","140,69","140,80","140,62","","-0,06%"
"17.10.2017","140,43","140,65","140,66","140,40","","-0,14%"
"18.10.2017","140,58","140,43","140,58","140,43","","0,11%"
"19.10.2017","140,59","140,57","140,59","140,49","","0,01%"
"20.10.2017","140,53","140,64","140,73","140,49","","-0,04%"
"23.10.2017","140,53","140,52","140,58","140,41","","0,00%"
"24.10.2017","140,47","140,51","140,56","140,47","","-0,04%"
"25.10.2017","140,43","140,48","140,50","140,41","","-0,03%"
"26.10.2017","140,37","140,43","140,43","140,29","","-0,04%"
"27.10.2017","140,10","140,38","140,42","140,10","","-0,19%"
"30.10.2017","140,24","140,09","140,28","140,00","","0,10%"
"31.10.2017","140,16","140,24","140,29","140,16","","-0,06%"
"01.11.2017","140,21","140,19","140,27","140,14","","0,04%"
"02.11.2017","140,22","140,22","140,29","140,22","","0,01%"
"03.11.2017","140,14","140,28","140,36","140,14","","-0,06%"
"07.11.2017","140,13","140,13","140,21","140,08","","-0,01%"
"08.11.2017","139,91","140,14","140,17","139,89","","-0,16%"
"09.11.2017","139,91","139,88","139,92","139,79","","0,00%"
"10.11.2017","139,90","139,91","139,98","139,90","","-0,01%"
"13.11.2017","139,60","139,89","139,90","139,60","","-0,21%"
"14.11.2017","139,49","139,61","139,64","139,38","","-0,08%"
"15.11.2017","139,54","139,49","139,54","139,39","","0,04%"
"16.11.2017","139,72","139,54","139,72","139,48","","0,13%"
"17.11.2017","139,90","139,72","139,91","139,72","","0,13%"
"20.11.2017","139,86","139,90","139,97","139,84","","-0,03%"
"21.11.2017","139,83","139,89","139,95","139,80","","-0,02%"
"22.11.2017","140,03","139,83","140,04","139,83","","0,14%"
"23.11.2017","140,17","140,03","140,19","139,98","","0,10%"
"24.11.2017","140,18","140,17","140,22","140,13","","0,01%"
"27.11.2017","140,26","140,18","140,29","140,16","","0,06%"
"28.11.2017","140,37","140,42","140,44","140,27","","0,08%"
"29.11.2017","140,47","140,35","140,55","140,35","","0,07%"
"30.11.2017","140,38","140,47","140,47","140,28","","-0,06%"
"01.12.2017","140,51","140,38","140,51","140,34","","0,09%"
"04.12.2017","140,41","140,53","140,53","140,36","","-0,07%"
"05.12.2017","140,56","140,41","140,56","140,32","","0,11%"
"06.12.2017","140,57","140,51","140,60","140,32","","0,01%"
"07.12.2017","140,66","140,61","140,66","140,55","","0,06%"
"08.12.2017","140,70","140,65","140,73","140,65","","0,03%"
"11.12.2017","140,72","140,79","140,79","140,63","","0,01%"
"12.12.2017","140,77","140,71","140,80","140,65","","0,04%"
"13.12.2017","140,69","140,75","140,77","140,62","","-0,06%"
"14.12.2017","140,74","140,70","140,78","140,68","","0,04%"
"15.12.2017","141,03","140,74","141,03","140,68","","0,21%"
"18.12.2017","141,09","141,02","141,17","140,96","","0,04%"
"19.12.2017","141,15","141,07","141,25","141,04","","0,04%"
"20.12.2017","141,33","141,15","141,34","141,14","","0,13%"
"21.12.2017","141,36","141,33","141,45","141,31","","0,02%"
"22.12.2017","141,35","141,42","141,49","141,34","","-0,01%"
"25.12.2017","141,43","141,32","141,48","141,31","","0,06%"
"26.12.2017","141,40","141,43","141,48","141,37","","-0,02%"
"27.12.2017","141,41","141,40","141,61","141,35","","0,01%"
"28.12.2017","141,44","141,41","141,59","141,32","","0,02%"
"29.12.2017","141,49","141,45","141,69","141,45","","0,04%"
"03.01.2018","141,77","141,55","141,77","141,53","","0,20%"
"04.01.2018","141,91","141,85","141,91","141,66","","0,10%"
"05.01.2018","141,96","141,93","141,99","141,93","","0,04%"
"09.01.2018","142,07","141,94","142,07","141,57","","0,08%"
"10.01.2018","142,33","142,08","142,41","142,12","","0,18%"
"11.01.2018","142,04","142,28","142,28","142,03","","-0,20%"
"12.01.2018","142,20","142,03","142,20","142,02","","0,11%"
"15.01.2018","142,45","142,19","142,49","142,19","","0,18%"
"16.01.2018","142,35","142,46","142,46","142,35","","-0,07%"
"17.01.2018","142,13","142,34","142,35","142,11","","-0,15%"
"18.01.2018","142,24","142,16","142,26","142,12","","0,08%"
"19.01.2018","142,31","142,27","142,33","142,25","","0,05%"
"22.01.2018","142,34","142,38","142,38","142,22","","0,02%"
"23.01.2018","142,28","142,34","142,38","142,27","","-0,04%"
"24.01.2018","142,44","142,27","142,54","142,27","","0,11%"
"25.01.2018","142,54","142,43","142,82","142,43","","0,07%"
"26.01.2018","142,34","142,55","142,55","142,33","","-0,14%"
"29.01.2018","142,20","142,39","142,41","142,19","","-0,10%"
"30.01.2018","142,67","142,17","142,67","142,14","","0,33%"
"31.01.2018","143,13","142,79","143,15","142,69","","0,32%"
"01.02.2018","143,25","143,16","143,34","143,16","","0,08%"
"02.02.2018","143,39","143,21","143,42","143,19","","0,10%"
"05.02.2018","143,44","143,58","143,66","143,24","","0,03%"
"06.02.2018","143,31","143,46","143,46","143,26","","-0,09%"
"07.02.2018","143,86","143,32","143,86","143,32","","0,38%"
"08.02.2018","143,71","143,96","144,07","143,65","","-0,10%"
"09.02.2018","143,83","143,72","143,83","143,62","","0,08%"
"12.02.2018","143,88","143,83","143,94","143,82","","0,03%"
"13.02.2018","143,86","143,89","143,98","143,86","","-0,01%"
"14.02.2018","143,93","143,89","144,03","143,86","","0,05%"
"15.02.2018","144,09","143,92","144,11","143,92","","0,11%"
"16.02.2018","144,49","144,09","144,49","144,09","","0,28%"
"19.02.2018","144,55","144,47","144,61","144,45","","0,04%"
"20.02.2018","144,41","144,59","144,59","144,41","","-0,10%"
"21.02.2018","144,58","144,41","144,58","144,37","","0,12%"
"22.02.2018","144,57","144,53","144,62","144,45","","-0,01%"
"26.02.2018","145,04","144,59","145,11","144,58","","0,33%"
"27.02.2018","144,77","144,99","145,06","144,77","","-0,19%"
"28.02.2018","144,72","144,78","144,90","144,65","","-0,03%"
"01.03.2018","144,61","144,66","144,79","144,61","","-0,08%"
"02.03.2018","144,46","144,59","144,64","144,46","","-0,10%"
"05.03.2018","144,47","144,42","144,47","144,34","","0,01%"
"06.03.2018","144,62","144,47","144,62","144,44","","0,10%"
"07.03.2018","144,71","144,64","144,71","144,62","","0,06%"
"09.03.2018","144,86","144,71","144,88","144,67","","0,10%"
"12.03.2018","144,72","144,92","144,92","144,70","","-0,10%"
"13.03.2018","144,71","144,75","144,84","144,71","","-0,01%"
"14.03.2018","144,66","144,74","144,76","144,66","","-0,03%"
"15.03.2018","144,41","144,73","144,73","144,41","","-0,17%"
"16.03.2018","144,37","144,41","144,41","144,27","","-0,03%"
"19.03.2018","144,38","144,41","144,46","144,33","","0,01%"
"20.03.2018","144,60","144,38","144,60","144,35","","0,15%"
"21.03.2018","144,90","144,62","144,90","144,59","","0,21%"
"22.03.2018","145,15","144,89","145,15","144,87","","0,17%"
"23.03.2018","145,24","145,13","145,31","145,13","","0,06%"
"26.03.2018","145,12","145,21","145,28","145,12","","-0,08%"
"27.03.2018","144,94","145,12","145,14","144,91","","-0,12%"
"28.03.2018","144,86","144,96","144,98","144,81","","-0,06%"
"29.03.2018","144,89","144,86","144,89","144,79","","0,02%"
"30.03.2018","144,98","144,91","144,98","144,84","","0,06%"
"02.04.2018","145,01","144,98","145,10","144,98","","0,02%"
"03.04.2018","144,86","145,01","145,04","144,86","","-0,10%"
"04.04.2018","144,90","144,88","144,95","144,84","","0,03%"
"05.04.2018","144,94","144,91","145,02","144,89","","0,03%"
"06.04.2018","144,82","144,94","144,95","144,82","","-0,08%"
"09.04.2018","143,71","144,88","145,04","143,71","","-0,77%"
"10.04.2018","141,65","143,68","143,69","141,65","","-1,43%"
"11.04.2018","141,17","141,64","141,64","140,59","","-0,34%"
"12.04.2018","142,50","141,22","142,53","141,22","","0,94%"
"13.04.2018","142,15","142,54","142,84","142,15","","-0,25%"
"16.04.2018","141,82","142,02","142,02","141,43","","-0,23%"
"17.04.2018","142,37","141,81","142,47","141,81","","0,39%"
"18.04.2018","142,49","142,41","142,56","142,18","","0,08%"
"19.04.2018","142,88","142,53","143,02","142,53","","0,27%"
"20.04.2018","142,89","142,92","143,04","142,84","","0,01%"
"23.04.2018","142,83","142,89","142,95","142,76","","-0,04%"
"24.04.2018","143,09","142,83","143,11","142,83","","0,18%"
"25.04.2018","142,99","143,15","143,37","142,99","","-0,07%"
"26.04.2018","142,78","142,94","142,98","142,78","","-0,15%"
"27.04.2018","143,02","142,90","143,02","142,82","","0,17%"
"30.04.2018","143,14","143,20","143,29","143,02","","0,08%"
"02.05.2018","143,12","143,15","143,28","143,11","","-0,01%"
"03.05.2018","142,84","143,11","143,11","142,36","","-0,20%"
"04.05.2018","142,77","142,84","142,85","142,69","","-0,05%"
"07.05.2018","142,78","142,84","142,98","142,76","","0,01%"
"08.05.2018","142,69","142,77","142,89","142,69","","-0,06%"
"10.05.2018","142,72","142,71","142,86","142,68","","0,02%"
"11.05.2018","142,86","142,76","142,99","142,76","","0,10%"
"14.05.2018","142,72","142,88","143,02","142,72","","-0,10%"
"15.05.2018","142,65","142,79","142,79","142,65","","-0,05%"
"16.05.2018","142,46","142,69","142,70","142,45","","-0,13%"
"17.05.2018","142,54","142,52","142,63","142,49","","0,06%"
"18.05.2018","142,50","142,55","142,69","142,50","","-0,03%"
"21.05.2018","142,38","142,53","142,56","142,37","","-0,08%"
"22.05.2018","142,52","142,38","142,60","142,38","","0,10%"
"23.05.2018","142,64","142,56","142,76","142,48","","0,08%"
"24.05.2018","142,83","142,62","142,84","142,62","","0,13%"
"25.05.2018","142,75","142,89","142,90","142,74","","-0,06%"
"28.05.2018","142,70","142,72","142,83","142,66","","-0,04%"
"29.05.2018","142,57","142,69","142,69","142,56","","-0,09%"
"30.05.2018","142,60","142,57","142,62","142,57","","0,02%"
"31.05.2018","142,55","142,61","142,69","142,55","","-0,04%"
"01.06.2018","142,62","142,59","142,62","142,53","","0,05%"
"04.06.2018","142,72","142,61","142,72","142,53","","0,07%"
"05.06.2018","142,51","142,72","142,77","142,51","","-0,15%"
"06.06.2018","142,43","142,50","142,54","142,43","","-0,06%"
"07.06.2018","142,12","142,44","142,45","142,11","","-0,22%"
"08.06.2018","141,63","142,15","142,16","141,60","","-0,34%"
"09.06.2018","141,67","141,67","141,67","141,50","","0,03%"
"11.06.2018","141,72","141,68","141,74","141,63","","0,04%"
"13.06.2018","141,38","141,72","141,72","141,37","","-0,24%"
"14.06.2018","141,44","141,39","141,56","141,38","","0,04%"
"15.06.2018","141,01","141,45","141,52","141,01","","-0,30%"
"18.06.2018","139,64","140,97","140,97","139,64","","-0,97%"
"19.06.2018","138,80","139,68","139,78","138,66","","-0,60%"
"20.06.2018","139,90","138,87","139,90","139,10","","0,79%"
"21.06.2018","140,00","139,95","140,06","139,82","","0,07%"
"22.06.2018","140,16","140,03","140,34","140,03","","0,11%"
"25.06.2018","140,21","140,23","140,26","140,08","","0,04%"
"26.06.2018","139,96","140,21","140,30","139,96","","-0,18%"
"27.06.2018","139,46","140,02","140,04","139,40","","-0,36%"
"28.06.2018","139,54","139,54","139,62","139,37","","0,06%"
"29.06.2018","139,98","139,55","139,98","139,55","","0,32%"
"02.07.2018","140,03","140,05","140,13","139,99","","0,04%"
"03.07.2018","139,94","140,27","140,33","139,86","","-0,06%"
"04.07.2018","139,92","139,94","139,95","139,82","","-0,01%"
"05.07.2018","140,03","139,98","140,03","139,81","","0,08%"
"06.07.2018","140,09","140,07","140,18","140,07","","0,04%"
"09.07.2018","140,35","140,11","140,35","140,11","","0,19%"
"10.07.2018","140,53","140,33","140,64","140,33","","0,13%"
"11.07.2018","140,63","140,55","140,66","140,48","","0,07%"
"12.07.2018","140,83","140,64","140,83","140,60","","0,14%"
"13.07.2018","140,90","140,87","140,95","140,83","","0,05%"
"16.07.2018","140,87","140,92","141,02","140,78","","-0,02%"
"17.07.2018","140,38","140,89","140,91","140,38","","-0,35%"
"18.07.2018","140,04","140,39","140,41","140,04","","-0,24%"
"19.07.2018","139,80","140,04","140,04","139,80","","-0,17%"
"20.07.2018","139,86","139,83","139,94","139,78","","0,04%"
"23.07.2018","139,84","139,88","139,97","139,84","","-0,01%"
"24.07.2018","139,81","139,84","139,93","139,81","","-0,02%"
"25.07.2018","139,53","139,80","139,81","139,44","","-0,20%"
"26.07.2018","139,61","139,71","139,79","139,61","","0,06%"
"27.07.2018","139,45","139,60","139,69","139,45","","-0,11%"
"30.07.2018","139,56","139,46","139,62","139,43","","0,08%"
"31.07.2018","139,72","139,58","139,72","139,50","","0,11%"
"01.08.2018","139,67","139,76","139,81","139,66","","-0,04%"
"02.08.2018","139,14","139,67","139,68","139,14","","-0,38%"
"03.08.2018","138,82","139,10","139,10","138,79","","-0,23%"
"06.08.2018","138,68","138,85","138,96","138,68","","-0,10%"
"07.08.2018","138,57","138,66","138,67","138,50","","-0,08%"
"08.08.2018","137,72","138,59","138,66","137,72","","-0,61%"
"09.08.2018","136,69","137,66","137,66","136,59","","-0,75%"
"10.08.2018","136,18","136,65","136,65","136,18","","-0,37%"
"13.08.2018","135,61","136,18","136,33","135,61","","-0,42%"
"14.08.2018","135,55","135,60","135,99","135,55","","-0,04%"
"15.08.2018","135,14","135,55","135,63","135,14","","-0,30%"
"16.08.2018","134,73","135,11","135,32","134,59","","-0,30%"
"17.08.2018","134,17","134,72","134,77","134,17","","-0,42%"
"20.08.2018","133,86","134,19","134,19","133,80","","-0,23%"
"21.08.2018","134,16","133,80","134,16","133,80","","0,22%"
"22.08.2018","134,44","134,23","134,64","134,23","","0,21%"
"23.08.2018","133,97","134,52","134,55","133,84","","-0,35%"
"24.08.2018","134,09","133,95","134,21","133,94","","0,09%"
"27.08.2018","134,08","134,17","134,35","134,06","","-0,01%"
